country,t,onset2COWCS,decade,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned,oilreserves_full,oilreserves,oilreserves_public,treat_agri,treat_mine,treat_fuel,treat_metal,iv_transport,iv_agri,iv_mine,iv_fuel,iv_metal
ALB,2004,0.0,8.0,0.0085,,0.002204,0.004719,0.000399,0.0,0.0,5.1379204e-05,5.1379204e-05,0.005462259,0.02696621,165000.0,,0.165,1.0,,1.0,,,1.0,,1.0,0.0
AND,2004,0.0,8.0,,,0.007139,0.002326,0.0068480005,,0.0,,,0.005462259,,,,,,0.0,,0.0,,1.0,,1.0,0.0
ANT,2004,0.0,8.0,,,,0.0038659999,0.0025080002,,0.0,,,0.0050548166,,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0
ARE,2004,0.0,8.0,0.001,-0.095670156,0.0062519996,0.00331,0.004874,0.01,1.0,0.00046148896,0.00046148896,0.0076555014,0.045482796,48900050.0,,97.8,0.0,0.0,,,1.0,1.0,,1.0,0.0
ARG,2004,0.0,8.0,0.009,0.03346389,0.0025499999,0.002236,0.000618,0.0,0.0,0.00010535121,0.00010534935,0.0050548166,0.06544731,1410251.2,,2.6492546,1.0,0.0,,,1.0,1.0,,1.0,0.0
ARM,2004,0.0,8.0,0.0075,,0.001272,0.004576,0.0012909999,0.0,0.0,-3.454089e-05,-3.4548342e-05,0.0076555014,0.061455466,0.0,,0.0,,1.0,,0.0,,1.0,,1.0,0.0
ATG,2004,0.0,8.0,,,0.0016429999,0.00684,0.001063,0.01,0.0,,,0.0050548166,,0.0,,0.0,1.0,1.0,,1.0,1.0,1.0,,1.0,0.0
AUS,2004,0.0,8.0,0.01,0.007419373,0.00092900003,0.008211,0.003349,0.01,0.0,0.00011467934,0.00011468306,0.0047626197,-0.0075697443,1750002.0,,3.6946301,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0
AUT,2004,0.0,8.0,0.01,0.040271357,0.001068,0.0041460004,0.001522,0.0,0.0,1.4819205e-05,1.4819205e-05,0.005462259,-0.0073242243,62000.0,,0.062,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,0.0
AZE,2004,0.0,8.0,0.0015,0.032425925,0.002047,0.004899,0.002054,0.0,0.0,5.5372715e-05,5.5372715e-05,0.0076555014,0.06598283,3500003.5,,7.0,1.0,,1.0,,1.0,1.0,,1.0,0.0
BDI,2004,0.0,8.0,0.0075,0.04310799,0.0029510001,0.005158,0.0029769999,0.0,0.0,0.00035808235,0.00035808608,0.0060210973,0.0043019387,0.0,,0.0,1.0,0.0,0.0,,1.0,1.0,,1.0,0.0
BEL,2004,0.0,8.0,0.01,-0.095670156,0.005554,0.002127,0.005409,0.0,0.0,1.6883016e-05,1.687929e-05,0.005462259,0.008314464,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0
BEN,2004,0.0,8.0,0.008,-0.095670156,0.007871999,0.0055440003,0.007905,0.0,0.0,0.00031461567,0.00031461567,0.0060210973,-0.0057566864,8210.0,,0.00821,0.0,0.0,0.0,,0.0,1.0,,1.0,0.0
BFA,2004,0.0,8.0,0.005,-0.095670156,0.007377,0.005798,0.007228,0.0,0.0,0.00031097978,0.00031098723,0.0060210973,-0.00070381537,0.0,,0.0,,0.0,0.0,0.0,,1.0,,1.0,0.0
BGD,2004,0.0,8.0,0.008,-0.095670156,0.00045400002,0.00209,0.000925,0.01,0.0,0.0001520887,0.0001520887,0.0076555014,0.034048773,56000.0,,0.056,,1.0,,,1.0,1.0,,1.0,0.0
BGR,2004,0.0,8.0,0.0095,0.03010621,0.004021,0.005965,0.0030309998,0.0,0.0,-9.3236566e-05,-9.324029e-05,0.005462259,0.052909724,15000.0,,0.015,1.0,1.0,,,,1.0,,1.0,0.0
BHR,2004,0.0,8.0,0.0015,-0.095670156,0.005021,0.005528,0.004344,0.01,0.0,0.00015832484,0.00015831739,0.0076555014,0.017032271,124560.0,,0.12456,,0.0,1.0,1.0,1.0,1.0,,1.0,0.0
BHS,2004,0.0,8.0,,-0.095670156,0.004228,0.006815,0.0018549999,0.01,0.0,,,0.0050548166,,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0
BIH,2004,0.0,8.0,,0.041026432,0.0063,0.0068510002,0.0067510004,,0.0,0.00023848563,0.00023848563,0.005462259,-0.02682573,0.0,,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,0.0
BLR,2004,0.0,8.0,0.0015,,0.003222,0.006116,0.004666,0.0,0.0,-4.9591064e-05,-4.9591064e-05,0.005462259,0.08477548,198000.0,,0.198,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0
BLZ,2004,0.0,8.0,,0.0130833285,0.007015,0.0058130003,0.006303,0.01,0.0,,,0.0050548166,,0.0,,0.0,1.0,1.0,0.0,,1.0,1.0,,1.0,0.0
BMU,2004,0.0,8.0,,,,0.007112,,0.01,0.0,,,-0.0062125474,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0
BOL,2004,0.0,8.0,0.009,0.035807375,0.007396,0.002085,0.00224,0.0,0.0,0.00020097196,0.00020097196,0.0050548166,0.011741183,440500.0,,0.4405,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0
BRA,2004,0.0,8.0,0.009,0.0113140205,0.0054079997,0.0060540005,0.00046799998,0.0,0.0,0.00013653934,0.0001365412,0.0050548166,0.02033223,4250005.5,,9.871518,,0.0,1.0,1.0,1.0,1.0,,1.0,0.0
BRB,2004,0.0,8.0,,-0.095670156,0.0014229999,0.006934,0.000926,0.01,0.0,,,0.0050548166,,2509.0,,0.002509,,,0.0,0.0,0.0,1.0,,1.0,0.0
BRN,2004,0.0,8.0,,,0.005416,0.004404,0.003438,0.01,0.0,,,0.0076555014,,675000.56,,1.23515,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,0.0
BTN,2004,0.0,8.0,0.0,0.045464814,0.00605,0.003787,0.006056,0.01,0.0,,,0.0076555014,,0.0,,0.0,1.0,0.0,,0.0,1.0,1.0,,1.0,0.0
BWA,2004,0.0,8.0,0.009,-0.095670156,0.004102,0.0059859995,0.00411,0.01,0.0,0.00017149746,0.00017150026,0.0060210973,-0.034067273,0.0,,0.0,,0.0,0.0,,,1.0,,1.0,0.0
CAF,2004,0.0,8.0,0.0045,0.014816046,0.0082950005,0.007916,0.008334,0.0,0.0,0.00014477223,0.0001447741,0.0060210973,0.0044833114,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0
CAN,2004,0.0,8.0,0.01,0.027343675,0.007124,0.006958,0.005772,0.01,0.0,7.685274e-05,7.684622e-05,-0.0062125474,0.0017906446,89446510.0,,97.72344,,,1.0,1.0,,1.0,,1.0,0.0
CHE,2004,0.0,8.0,0.01,0.04203199,0.0053140004,0.0060829995,0.0054409998,0.0,0.0,5.7272613e-05,5.7268888e-05,0.005462259,0.0014920197,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0
CHL,2004,0.0,8.0,0.0095,0.040535226,0.0018610001,0.003841,0.0018709999,0.0,0.0,0.00010409951,0.000104101375,0.0050548166,0.02910063,150000.0,,0.15,1.0,,1.0,1.0,1.0,1.0,,1.0,0.0
CHN,2004,0.0,8.0,0.0015,0.036216706,0.001538,0.006643,0.001327,0.0,0.0,5.939603e-05,5.939603e-05,0.0076555014,0.033493984,9125008.0,,16.89035,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0
CIV,2004,0.0,8.0,0.005,-0.0091629075,0.008204,0.007551,0.007842001,0.0,0.0,0.00023864955,0.00023864955,0.0060210973,-0.009844232,100000.0,,0.1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0
CMR,2004,0.0,8.0,0.003,0.028735647,0.008635,0.007338,0.008898,0.0,0.0,0.00023005903,0.00023005903,0.0060210973,0.002406341,400000.0,,0.4,1.0,0.0,1.0,0.0,,1.0,,1.0,0.0
COD,2004,0.0,8.0,0.0065,0.014350845,0.008747,0.0070209997,0.008705,0.0,0.0,0.00030204654,0.00030205026,0.0060210973,0.046725817,187000.0,,0.187,1.0,1.0,,,1.0,1.0,,1.0,0.0
COG,2004,0.0,8.0,0.003,-0.095670156,0.008747,0.0066420003,0.006871,0.0,0.0,0.00025872886,0.00025872886,0.0060210973,-0.0027126512,752955.9,,1.645155,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0
COL,2004,,8.0,0.0085,0.03613617,0.006014,0.001478,0.00019300001,0.0,0.0,0.00015477091,0.00015477091,0.0050548166,0.012380298,921145.75,,1.659945,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0
CPV,2004,0.0,8.0,,0.028154088,0.004174,0.000766,,0.0,0.0,7.8026205e-05,7.802993e-05,0.0060210973,0.002166137,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,,1.0,0.0
CRI,2004,0.0,8.0,0.01,0.031000923,0.002368,0.00241,0.000489,0.0,0.0,0.00015271455,0.00015271455,0.0050548166,0.00589983,0.0,,0.0,1.0,,1.0,,1.0,1.0,,1.0,0.0
CUB,2004,0.0,8.0,0.0015,,0.005908,0.005059,,0.0,0.0,3.6388636e-05,3.638491e-05,0.0050548166,0.039298434,750000.0,,0.75,1.0,0.0,,,1.0,1.0,,1.0,0.0
CYM,2004,0.0,8.0,,,,,,,0.0,,,0.0050548166,,0.0,,0.0,,0.0,,0.0,,1.0,,1.0,0.0
CYP,2004,0.0,8.0,0.01,0.021972246,0.00093900005,0.003962,0.003962,0.01,0.0,,,0.0076555014,,0.0,,0.0,1.0,1.0,,1.0,1.0,1.0,,1.0,0.0
CZE,2004,0.0,8.0,0.01,,0.003222,0.006591,0.003233,,0.0,-4.7907233e-06,-4.7907233e-06,0.005462259,0.024012445,15000.0,,0.015,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0
DEU,2004,0.0,8.0,0.01,0.0069314716,0.001682,0.0065710004,0.0016419999,0.0,0.0,3.1888485e-06,3.1888485e-06,0.005462259,-0.014505454,442000.0,,0.442,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0
DJI,2004,0.0,8.0,0.006,0.013609766,0.007962,0.000435,0.0065579996,0.0,0.0,0.00021147355,0.00021147169,0.0060210973,0.007869846,0.0,,0.0,1.0,0.0,0.0,,1.0,1.0,,1.0,0.0
DNK,2004,0.0,8.0,0.01,-0.095670156,0.000819,0.002333,0.0010490001,0.0,0.0,3.5628676e-05,3.5628676e-05,0.005462259,-0.003943907,638500.7,,1.302075,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0
DOM,2004,0.0,8.0,0.009,0.027972814,0.004294,0.003118,0.000395,0.0,0.0,0.00015310943,0.0001531057,0.0050548166,-0.029200222,0.0,,0.0,1.0,,,,,1.0,,1.0,0.0
DZA,2004,0.0,8.0,0.006,0.027536606,0.003394,9.1e-05,0.004427,0.0,1.0,0.00013045222,0.00013044849,0.0060210973,0.019736066,5657006.0,,11.557,,,1.0,0.0,1.0,1.0,,1.0,0.0
ECU,2004,0.0,8.0,0.008,0.03637586,0.0065499996,0.001417,0.001308,0.0,0.0,0.00022231787,0.00022231787,0.0050548166,0.038966186,2314802.5,,4.8448,1.0,,,,1.0,1.0,,1.0,0.0
EGY,2004,0.0,8.0,0.002,0.0,0.0018359999,0.001979,0.000237,0.0,0.0,0.00018629432,0.00018629059,0.0060210973,-0.0032545011,1850001.8,,3.6599998,1.0,,,,1.0,1.0,,1.0,0.0
ERI,2004,0.0,8.0,0.0015,,0.0065240003,0.004253,0.00653,,0.0,,,0.0060210973,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0
ESP,2004,0.0,8.0,0.01,0.030726934,0.004165,0.004514,0.004132,0.0,0.0,1.5743077e-05,1.5743077e-05,0.005462259,0.00413429,157626.0,,0.157626,1.0,,,0.0,,1.0,,1.0,0.0
EST,2004,0.0,8.0,0.0095,,0.0050620004,0.004985,0.004944,0.0,0.0,-6.728619e-05,-6.728619e-05,0.005462259,0.053313527,0.0,,0.0,1.0,,1.0,1.0,,1.0,,1.0,0.0
ETH,2004,0.0,8.0,0.0055,0.042541932,0.007235,0.006249,0.008072999,0.0,0.0,,,0.0060210973,,428.0,,0.000428,1.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0
FIN,2004,0.0,8.0,0.01,-0.017719569,0.001315,0.0025310002,0.001412,0.0,0.0,1.9401312e-05,1.9401312e-05,0.005462259,0.006496815,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0
FJI,2004,0.0,8.0,0.008,-0.0091629075,0.005479,0.005682,0.005479,0.01,0.0,,,0.0047626197,,0.0,,0.0,,1.0,0.0,0.0,,1.0,,1.0,0.0
GAB,2004,0.0,8.0,0.003,-0.026592601,0.00769,0.006674,0.007821,0.0,0.0,0.00023574382,0.00023574382,0.0060210973,-0.020107627,1249501.1,,2.3445,1.0,,1.0,,1.0,1.0,,1.0,0.0
GBR,2004,0.0,8.0,0.01,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,0.0,2.925098e-05,2.9254705e-05,0.005462259,0.010463377,2332502.0,,4.33125,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0
GEO,2004,0.0,8.0,0.0085,0.041075896,0.004923,0.0065429998,0.004749,0.0,0.0,-3.620982e-05,-3.620982e-05,0.0076555014,0.061576292,35000.0,,0.035,0.0,,0.0,0.0,,1.0,,1.0,0.0
GHA,2004,0.0,8.0,0.009,-0.095670156,0.0067330003,0.007987,0.006731,0.01,0.0,0.00021580607,0.00021580234,0.0060210973,0.025690148,16510.0,,0.01651,1.0,,1.0,0.0,1.0,1.0,,1.0,0.0
GIN,2004,0.0,8.0,0.0045,0.011631508,0.007389,0.002649,0.007725,0.0,0.0,0.00024420023,0.00024420023,0.0060210973,-0.010597246,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0
GMB,2004,0.0,8.0,0.0025,-0.095670156,0.007864,0.00097000005,0.008076,0.01,0.0,0.00029999018,0.00029999018,0.0060210973,0.028772041,0.0,,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
GRC,2004,0.0,8.0,0.01,0.0308191,0.001576,0.00153,0.00029999999,0.0,0.0,2.0295382e-05,2.0291656e-05,0.005462259,0.01480112,6000.0,,0.006,1.0,1.0,,1.0,,1.0,,1.0,0.0
GRL,2004,0.0,8.0,,,,0.004592,0.002188,0.0,0.0,,,-0.0062125474,,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,1.0,0.0
GTM,2004,0.0,8.0,0.009,0.037400477,0.005122,0.003753,0.004586,0.0,0.0,0.00018171221,0.00018170848,0.0050548166,-0.0024092142,526000.0,,0.526,1.0,1.0,1.0,,1.0,1.0,,1.0,0.0
GUY,2004,0.0,8.0,0.008,0.008329091,0.006195,0.007875999,0.000688,0.01,0.0,,,0.0050548166,,0.0,,0.0,,,,,,1.0,,1.0,0.0
HKG,2004,0.0,8.0,,-0.095670156,0.00062,0.004191,0.002128,0.01,0.0,6.642938e-05,6.642938e-05,0.0076555014,0.03119022,0.0,,0.0,,0.0,1.0,1.0,1.0,1.0,,1.0,0.0
HND,2004,0.0,8.0,0.0085,0.03966511,0.001867,0.002357,0.000553,0.0,0.0,0.0002374947,0.0002374947,0.0050548166,0.03094624,0.0,,0.0,1.0,1.0,,,1.0,1.0,,1.0,0.0
HRV,2004,0.0,8.0,0.009,,0.00369,0.004447,0.00076300005,,0.0,-2.0191073e-06,-2.0228326e-06,0.005462259,0.016059201,75276.0,,0.075276,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0
HTI,2004,0.0,8.0,0.005,0.027343675,0.00095,0.004704,,0.0,0.0,0.00019373,0.00019373,0.0050548166,-0.047821004,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,,1.0,0.0
HUN,2004,0.0,8.0,0.01,-0.095670156,0.001522,0.005244,0.000297,0.0,0.0,-2.5257468e-05,-2.5257468e-05,0.005462259,0.025183527,102484.0,,0.102484,1.0,1.0,,1.0,1.0,1.0,,1.0,0.0
IDN,2004,0.0,8.0,0.009,0.023513753,0.007351,0.00234,0.0076800003,0.0,1.0,0.00012982637,0.00012982637,0.0076555014,0.009050524,2350002.2,,4.5,1.0,,1.0,1.0,1.0,1.0,,1.0,0.0
IND,2004,,8.0,0.0095,0.025572272,0.0041819997,0.0032600001,0.008069,0.01,0.0,7.1287155e-05,7.1294606e-05,0.0076555014,0.048676193,2685602.8,,5.468236,1.0,,1.0,0.0,,1.0,,1.0,0.0
IRL,2004,0.0,8.0,0.01,-0.095670156,0.001206,0.00155,0.000312,0.01,0.0,0.00011537224,0.00011537224,0.005462259,0.0017516688,0.0,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,1.0,0.0
IRN,2004,0.0,8.0,0.002,0.0364545,0.0066839997,0.0011519999,0.0074620005,0.0,1.0,5.2653253e-05,5.265698e-05,0.0076555014,0.42600954,62900068.0,,129.27,0.0,,,,1.0,1.0,,1.0,0.0
IRQ,2004,1.0,8.0,,0.017917594,0.003689,0.004844,0.003694,0.0,1.0,0.00027624518,0.0002762489,0.0076555014,-0.03433701,57500056.0,,115.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0
ISL,2004,0.0,8.0,,0.026173959,0.000798,0.001913,0.00082,0.0,0.0,,,0.005462259,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,1.0,0.0
ISR,2004,0.0,8.0,0.01,0.005306283,0.003436,0.0034689999,0.005525,0.01,0.0,0.00019194186,0.00019193813,0.0076555014,-0.0011916608,3780.0,,0.00378,1.0,0.0,,1.0,1.0,1.0,,1.0,0.0
ITA,2004,0.0,8.0,0.01,0.031000923,0.001145,0.0030270002,0.001147,0.0,0.0,1.0192394e-05,1.0188669e-05,0.005462259,-0.014637363,310850.4,,0.71133715,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0
JAM,2004,0.0,8.0,0.0095,0.010296194,0.004129,0.00616,0.001098,0.01,0.0,8.995086e-05,8.9947134e-05,0.0050548166,-0.014795415,0.0,,0.0,1.0,1.0,,,,1.0,,1.0,0.0
JOR,2004,0.0,8.0,0.004,0.026532419,0.005926,0.00065899995,0.000396,0.0,0.0,0.00027267635,0.00027267635,0.0076555014,0.03269167,1000.0,,0.001,,0.0,,,1.0,1.0,,1.0,0.0
JPN,2004,0.0,8.0,0.01,0.026878474,0.000119000004,0.005406,0.000178,0.0,0.0,9.573996e-06,9.573996e-06,0.0076555014,-0.01148667,58500.0,,0.0585,,,,0.0,1.0,1.0,,1.0,0.0
KAZ,2004,0.0,8.0,0.002,,0.006171,0.005898,0.0066210004,0.0,0.0,2.3886561e-05,2.3880973e-05,0.0076555014,0.06417058,4500020.0,,24.31,,,1.0,1.0,1.0,1.0,,1.0,0.0
KEN,2004,0.0,8.0,0.009,0.03269569,0.008588,0.0077649998,0.0088599995,0.01,0.0,0.00027618557,0.0002761893,0.0060210973,0.007544214,0.0,,0.0,1.0,1.0,,0.0,,1.0,,1.0,0.0
KGZ,2004,0.0,8.0,0.0035,,0.0067519997,0.00447,0.005949,0.0,0.0,0.00012332201,0.00012331828,0.0076555014,0.06636895,40000.0,,0.04,,0.0,,,1.0,1.0,,1.0,0.0
KHM,2004,0.0,8.0,0.006,0.0,0.002105,0.000965,0.002104,0.0,0.0,0.00017136335,0.00017136335,0.0076555014,0.37854666,0.0,,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,0.0
KOR,2004,0.0,8.0,0.009,0.021860512,2.0000001e-05,0.0066039995,2.1e-05,0.0,0.0,4.129857e-05,4.129857e-05,0.0076555014,0.002485592,0.0,,0.0,,,1.0,1.0,1.0,1.0,,1.0,0.0
KWT,2004,0.0,8.0,0.0015,-0.095670156,0.0066039995,0.006745,0.003444,0.0,1.0,0.00033506006,0.00033506006,0.0076555014,0.075814575,49500052.0,,100.25,,,1.0,1.0,1.0,1.0,,1.0,0.0
LAO,2004,0.0,8.0,0.0015,0.03577948,0.005139,0.005453,0.0063819997,0.0,0.0,0.00024451315,0.00024450943,0.0076555014,0.020745901,0.0,,0.0,1.0,0.0,,0.0,1.0,1.0,,1.0,0.0
LBN,2004,0.0,8.0,,0.04044804,0.001314,0.007886,0.001312,0.0,0.0,0.00013246387,0.00013246387,0.0076555014,0.04599119,0.0,,0.0,,,1.0,,1.0,1.0,,1.0,0.0
LBR,2004,0.0,8.0,0.0065,-0.005108256,0.009084,0.004883,0.009038,0.01,0.0,-8.59797e-06,-8.590519e-06,0.0060210973,0.029170234,0.0,,0.0,1.0,0.0,,0.0,1.0,1.0,,1.0,0.0
LBY,2004,0.0,8.0,0.0015,,0.00792,0.00057,0.000758,0.0,1.0,0.0002381131,0.00023811124,0.0060210973,-0.0031827167,18000020.0,,37.563,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0
LIE,2004,0.0,8.0,,,0.0057260003,0.003343,0.002246,,0.0,,,0.005462259,,,,,,1.0,,,,1.0,,1.0,0.0
LKA,2004,0.0,8.0,0.0075,0.019878743,0.00415,0.004853,0.004645,0.01,0.0,0.00010187179,0.00010187179,0.0076555014,0.025496574,0.0,,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,0.0
LSO,2004,0.0,8.0,0.009,0.044091552,0.0025499999,0.0072109997,0.002543,0.01,0.0,2.9437244e-05,2.9437244e-05,0.0060210973,0.0071145035,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,,1.0,0.0
LTU,2004,0.0,8.0,0.01,,0.0032229999,0.004141,0.003219,0.0,0.0,-3.374368e-05,-3.374368e-05,0.005462259,0.057315424,12000.0,,0.012,,0.0,1.0,1.0,1.0,1.0,,1.0,0.0
LUX,2004,0.0,8.0,,-0.095670156,0.005302,0.000911,0.00644,0.0,0.0,,,0.005462259,,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0
LVA,2004,0.0,8.0,0.009,,0.005867,0.005556,0.005795,0.0,0.0,-7.187575e-05,-7.1879476e-05,0.005462259,0.11022606,0.0,,0.0,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0
MAC,2004,0.0,8.0,,,,0.0055110003,0.0025189999,0.0,0.0,,,0.0076555014,,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0
MAR,2004,0.0,8.0,0.002,0.0383298,0.0048410003,3.5e-05,0.004683,0.0,0.0,0.00016272068,0.00016272068,0.0060210973,0.027708003,1600.0,,0.0016,1.0,,1.0,,1.0,1.0,,1.0,0.0
MCO,2004,0.0,8.0,,,0.006838,0.003047,0.007305,,0.0,,,0.005462259,,,,,,1.0,,,,1.0,,1.0,0.0
MDA,2004,0.0,8.0,0.009,-0.095670156,0.005535,0.005603,0.0055330005,0.0,0.0,-2.0682812e-05,-2.0682812e-05,0.005462259,0.09850216,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0
MDG,2004,0.0,8.0,0.0085,0.034904286,0.008791001,0.005191,0.00020400001,0.0,0.0,0.0003020242,0.0003020279,0.0060210973,0.025407609,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0
MDV,2004,0.0,8.0,,,,,,0.01,0.0,,,0.0076555014,,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,1.0,0.0
MEX,2004,0.0,8.0,0.009,0.03440418,0.0054180003,0.001796,0.001511,0.0,0.0,0.00011898577,0.00011899322,0.0050548166,0.008533141,7837007.5,,15.23835,,,,1.0,,1.0,,1.0,0.0
MKD,2004,0.0,8.0,0.0095,,0.0050230003,0.005899,0.005021,,0.0,2.424419e-05,2.424419e-05,0.005462259,0.032312706,0.0,,0.0,,1.0,,1.0,0.0,1.0,,1.0,0.0
MLI,2004,0.0,8.0,0.0085,-0.0091629075,0.006906,0.00182,0.008388001,0.0,0.0,0.00025202334,0.00025202334,0.0060210973,-0.018625017,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,,1.0,0.0
MLT,2004,0.0,8.0,,-0.095670156,0.000414,0.001223,0.000907,0.0,0.0,,,0.005462259,,0.0,,0.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0
MMR,2004,0.0,8.0,0.001,0.035723455,0.0050620004,0.0019740001,0.005072,0.0,0.0,0.00010660291,0.00010659918,0.0076555014,0.086349666,50000.0,,0.05,1.0,,0.0,0.0,1.0,1.0,,1.0,0.0
MNG,2004,0.0,8.0,0.01,0.035918176,0.003682,0.000799,0.003734,0.0,0.0,0.00014436245,0.00014436152,0.0076555014,0.033172067,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,1.0,0.0
MOZ,2004,0.0,8.0,0.0075,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,0.00019908696,0.00019908696,0.0060210973,0.041154843,0.0,,0.0,1.0,0.0,,0.0,1.0,1.0,,1.0,0.0
MRT,2004,0.0,8.0,0.002,-0.095670156,0.0061500003,0.000149,0.0032600001,0.0,0.0,0.00025137514,0.0002513742,0.0060210973,0.00655167,0.0,,0.0,,1.0,0.0,,1.0,1.0,,1.0,0.0
MUS,2004,0.0,8.0,0.01,-0.095670156,0.004634,0.006385,0.004547,0.0,0.0,9.0137124e-05,9.012967e-05,0.0060210973,0.005441569,0.0,,0.0,,1.0,1.0,0.0,,1.0,,1.0,0.0
MWI,2004,0.0,8.0,0.008,0.021747518,0.0067439997,0.008192,0.006023,0.01,0.0,0.00022957474,0.00022957474,0.0060210973,0.010599183,0.0,,0.0,1.0,,,,1.0,1.0,,1.0,0.0
MYS,2004,0.0,8.0,0.0065,0.026878474,0.00588,0.006657,0.00597,0.01,0.0,0.00018439442,0.0001843907,0.0076555014,0.013229817,1500002.6,,4.08,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0
NAM,2004,0.0,8.0,0.008,0.023887627,0.006329,0.0066259997,0.007005,0.01,0.0,0.00011637062,0.00011637062,0.0060210973,0.04002683,0.0,,0.0,1.0,1.0,0.0,0.0,,1.0,,1.0,0.0
NCL,2004,0.0,8.0,,,,0.0054619997,0.006633,0.0,0.0,,,0.0047626197,,0.0,,0.0,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0
NER,2004,0.0,8.0,0.008,0.007419373,0.006518,0.002013,0.006519,0.0,0.0,0.00037315488,0.00037315302,0.0060210973,-0.042670026,0.0,,0.0,,0.0,0.0,0.0,,1.0,,1.0,0.0
NGA,2004,0.0,8.0,0.007,0.008754687,0.008505,0.007421,0.008503,0.01,1.0,0.00021605194,0.00021605194,0.0060210973,0.022942118,12500018.0,,30.438,1.0,1.0,1.0,,1.0,1.0,,1.0,0.0
NIC,2004,0.0,8.0,0.009,0.022300145,0.004844,0.00429,0.000473,0.0,0.0,-0.0018640086,-0.0018640049,0.0050548166,0.2643777,0.0,,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,0.0
NLD,2004,0.0,8.0,0.01,-0.095670156,0.001054,0.0072219996,0.005143,0.0,0.0,5.8352947e-05,5.8356673e-05,0.005462259,-0.0055669528,106000.0,,0.106,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0
NOR,2004,0.0,8.0,0.01,0.033809945,0.00058600004,0.002048,0.000673,0.0,0.0,4.197657e-05,4.1972846e-05,0.005462259,0.00559612,5223690.0,,10.084656,0.0,,0.0,0.0,0.0,1.0,,1.0,0.0
NPL,2004,1.0,8.0,0.002,0.043000028,0.006632,0.001417,0.0071670003,0.01,0.0,0.00016342849,0.00016342849,0.0076555014,0.0045239488,0.0,,0.0,1.0,,1.0,,1.0,1.0,,1.0,0.0
